feature1,feature2,feature3,feature4,label
0.7430224580800616,0.16439343151170505,0.5517029053215581,0.5007441282262971,0
0.6717515548533377,0.4763384518258895,0.022467612466462228,0.8501512814280028,1
0.27434689971245363,0.8666026829358302,0.791570447644796,0.7965586509491764,1
0.48808436538464095,0.7887141317100186,0.939706116130555,0.49557558691542913,1
0.22173578945590489,0.28148227040936336,0.964169740251671,0.30514340258294204,0
0.7736985179272352,0.24512195830424222,0.30758206451127834,0.1587243043156108,1
0.376250893715654,0.3851655345299405,0.6034142420119979,0.6525426834694492,1
0.8169244148694148,0.9228687837361418,0.06639766040739414,0.021953142053196983,1
0.18496461696836086,0.17395651373593557,0.6023194991291724,0.5796234475757115,0
0.9234701406221538,0.9284305645995473,0.15748736397505314,0.9625404839136539,0
0.9835020299369313,0.8928843784096631,0.6821780983667732,0.5449603881644685,1
0.19953900946945158,0.911970721513234,0.9326270173563564,0.5388496504330894,1
0.89593100986566,0.8082551718287626,0.9434467234048347,0.5221425666633432,0
0.8065058174485025,0.3678969461810049,0.3401291070480865,0.505500732957084,0
0.5145582698625227,0.019948117925372322,0.35938445631964266,0.40456050906921004,1
0.7563909682652294,0.2757545939420697,0.10219575637792855,0.38854172743196325,1
0.8990376761860899,0.35132099875572087,0.2891441990155499,0.9026465453981226,0
0.4832300375376738,0.9215353123339688,0.20433880130663207,0.539695434795956,0
0.04494882281223678,0.20210226694694666,0.5035032896247152,0.012383550247837216,1
0.15899078949807244,0.6481901746733432,0.4601650559494126,0.6446467922396075,1
0.2772048683879804,0.7184288617712427,0.27265254726747423,0.10333147060062753,0
0.3805154753232389,0.10917272776721376,0.6747486085523939,0.5021953311712132,1
0.21684845367298,0.8638628782368168,0.37496355376274004,0.575151666323606,1
0.6830350439886441,0.21538092528701847,0.1579390792489197,0.36592005699144803,1
0.35168215231961353,0.5176818694912504,0.16550917347353034,0.20211812849957,0
0.2571055417191336,0.9362819613870739,0.4398405626160782,0.2029021394965389,0
0.950080033629178,0.6232511876271157,0.6752750213327042,0.4078856595816933,0
0.24210214101626604,0.32054539282681915,0.2695383167263,0.6771680348101674,0
0.4762564465231741,0.9185017115120201,0.4224552067197317,0.0994467063423472,1
0.14314739778217722,0.4122021511498315,0.32388846091129153,0.7041430302072382,0
0.13320942611028508,0.3360732498368667,0.2026706698186358,0.887302088361702,0
0.6775358102870679,0.5316350591661255,0.6366942900579442,0.415744041799457,1
0.23526938800517205,0.9936596275448752,0.06420967015058787,0.3681260124272544,0
0.6386557385580938,0.5400686737151058,0.4716125969298337,0.0960189338272529,1
0.061189023062448444,0.9159606284059283,0.7821323137574171,0.13949725350050612,1
0.162013058801862,0.6217370468711306,0.18685262942020975,0.5218073211725559,0
0.13053814753336634,0.9643222295294355,0.9605446635591408,0.4798251353632085,0
0.7624073043218244,0.6161951536197989,0.7248259269898601,0.4420324013888245,0
0.7266464323331528,0.6165860218914434,0.7992889267181176,0.5742171753603492,0
0.18195527641664377,0.5131568743170025,0.7366145805468186,0.23166978617056166,1
0.1892235815132215,0.14193070823322573,0.4963715655859384,0.982124048254142,0
0.6668019015956538,0.8983131927368271,0.9483780284432966,0.3131373492262637,0
0.9343157667384971,0.9001772479422048,0.44649695145186885,0.533510497391526,0
0.7747111743144296,0.528365283717436,0.46196372011899045,0.17364974492279828,0
0.536933322405221,0.1959561312254552,0.4918562799189069,0.16814964633062224,0
0.24858765078309963,0.5480536341075369,0.2657080525904284,0.6379759504969618,0
0.7877603491465751,0.8526596077142415,0.9527850682194966,0.2376731501994508,0
0.7776282845114677,0.4145868512764622,0.7727048368181473,0.7514408680456786,1
0.3915352952911293,0.15140472701695085,0.7994758307323212,0.9929040761480443,1
0.07426413936281184,0.7416845918137386,0.8976918817078614,0.17275150468605072,0
0.15004820035284339,0.5799473559989259,0.8153361959759562,0.03457789294650426,1
0.558148634313127,0.5442238555189249,0.5578384733976542,0.6756101299834957,0
0.9534791410484094,0.2938919397531653,0.47339646498752275,0.7366676793521063,0
0.7837091955826337,0.944307300138436,0.45604945111419515,0.35427754227431707,0
0.520992140346594,0.9345266075211035,0.3670323797221168,0.6662304178016865,1
0.1804694967435968,0.8279297383888345,0.6873521788754109,0.040662506749100324,1
0.680003743664665,0.3895962151441955,0.6998473289017086,0.5248977341481667,0
0.23977709723447949,0.776079628162822,0.903225785567498,0.9437011338417678,1
0.1123332594460581,0.6242192211103212,0.26627102339071307,0.12516673666776668,0
0.09850065066665803,0.22976503910590285,0.3413649662248516,0.19355408366665972,1
0.4449911760709089,0.9934977534496988,0.0167173441659908,0.37199046562835325,0
0.706451186248143,0.023606836251145458,0.17009167782233336,0.7310573862160838,0
0.8403193193185423,0.6308498552312928,0.7975082448923113,0.33645323690636886,0
0.4130161529069689,0.9426215763548778,0.8533987877876854,0.8122573946609117,1
0.7454371666980701,0.3799050756121677,0.8531995630510336,0.1507378780301084,0
0.6104708882194504,0.08539621075674197,0.2113236945154422,0.5916104149799533,1
0.06763791183651424,0.2570727834234784,0.8324257075838809,0.20238611867741096,1
0.054483165294048064,0.7927951036585864,0.37658049297796403,0.8729870360583676,0
0.5676916142049874,0.08669203092104738,0.8275222463983446,0.22235382585120755,0
0.8246217528108134,0.7661573134467006,0.05566072926321253,0.31238563685785803,0
0.37411834600007976,0.5303964195375483,0.5710402531080541,0.4007711035767282,1
0.4275686903593071,0.5503238719746287,0.15931865416537672,0.3655609723529265,0
0.6222442348153586,0.7506796023959678,0.704901799928472,0.6997029954272082,0
0.9384710991772026,0.6224341901104667,0.10827053636248973,0.06734672770856265,1
0.021120792650367926,0.1584589468777372,0.9238955867439977,0.7026653952633536,0
0.6356467198336528,0.1806746487317109,0.8965658134597249,0.5082371514951363,0
0.6443005094818286,0.871280569348083,0.05786310070657652,0.7396901612974213,1
0.26021687917939573,0.8398282664981687,0.3686147330772058,0.919144259251586,1
0.0855683710497197,0.5905493089913818,0.034877328201548874,0.44875745234879627,1
0.8462270609491124,0.5031626715335991,0.17792514392692604,0.02072236968164376,0
0.8908420936031868,0.1709175587224364,0.6651082959151591,0.11353149804790097,1
0.8246903988538191,0.7964237403625597,0.5506966813205512,0.7581812354394671,0
0.20624022107160844,0.46317292995874215,0.14355134470635345,0.29767793814764687,1
0.604612754774517,0.9043162486941169,0.08416641811129899,0.6404126188148295,1
0.4370693318068376,0.3319406225777538,0.11815163035398923,0.3574818643228841,1
0.4144832358364121,0.056205798861788225,0.80030365758042,0.7039465863228608,1
0.45224387490687845,0.41551616487047316,0.3123433792482354,0.0034519891562635463,0
0.9561877279177096,0.7789193878172024,0.5836884706249621,0.2363202946430899,0
0.3170680841396377,0.12578806682745325,0.12968672488096955,0.09688677124732692,1
0.47859474129596513,0.9009368309745063,0.9965493975352061,0.4096968444165273,0
0.30630147302049815,0.7869891887857032,0.5185943811855548,0.7633223417359323,1
0.5634919292959731,0.6348719170585118,0.8199850013593186,0.08898348557811953,1
0.9976470241445455,0.5271251958966955,0.356752877583839,0.31881692756067825,0
0.3130801772926508,0.6652973178778554,0.7515801899969433,0.6481540610107648,0
0.4847907271843417,0.3774777645576378,0.5342882189229599,0.8363466287774862,0
0.6369166120018078,0.29425024699232105,0.822200480028787,0.888798495960593,1
0.6255316897171428,0.06227803701174062,0.9587503449295056,0.038945290564406654,1
0.9464045577244853,0.20582699716550135,0.023819343383444047,0.5654318522079568,1
0.9976601618361496,0.8780418020797065,0.4066402677837275,0.9979115095918126,1
0.45225956049110705,0.007692190822806255,0.4417005068704988,0.8049692238229449,1
0.8397692444257006,0.245163434180934,0.23279269614054476,0.31047751821821734,1
0.04269014806376692,0.7445299363922472,0.5992980557837199,0.9455791720049184,0
0.2088622102395562,0.3215946567211453,0.9225747391740181,0.6927681908185965,1
0.8515911689176408,0.8635430416630386,0.6400083450864158,0.047276843342417996,0
0.4109874565256154,0.7599901877254195,0.15960128583681843,0.6707197566280906,1
0.46767058522773697,0.5574811518157614,0.45015192335882304,0.3212090358017812,1
0.0437475380912874,0.5034796694097442,0.1608716819101479,0.8422708918301288,0
0.9189859193322116,0.5816947243873322,0.06342653958315214,0.6442279399934265,1
0.7316655221546474,0.6326243103696967,0.7069417879648991,0.500593023046084,0
0.4580352434692425,0.6347799395030201,0.41017886717716556,0.23963464279935587,0
0.13218407370529228,0.7396545375883792,0.8852685743843416,0.13405675228826408,0
0.20880456003361403,0.8264019952624725,0.47809287221252683,0.8838553174176885,1
0.11948001774464334,0.8393589714049369,0.7745197182493887,0.7208653751175984,0
0.8951365147284474,0.16454195241753578,0.4507772202893634,0.19611383552373107,0
0.38621752581204516,0.7413305692374593,0.7679198115854805,0.07372520295435803,0
0.10053111878570076,0.774378362549563,0.8349801274152492,0.4802654232341438,1
0.6167084323771491,0.09918401353593864,0.7010520050496384,0.08892317219444412,0
0.3994937845985904,0.6819240240240891,0.02097109455567192,0.03700219672465754,1
0.7622070343606989,0.11907370856620025,0.3326974891449591,0.7758402870626498,0
0.2830477426237984,0.11562771852881748,0.3448710603795738,6.891623275362413e-05,0
0.7239097856584903,0.9902512980726801,0.3332397046141876,0.02410550872725048,0
0.6589978243605731,0.0691087111357559,0.6607721327252691,0.1362441656355523,1
0.0996530376447905,0.899212419164191,0.32405826058655773,0.028805564383117765,0
0.9409269839991332,0.26691792543625725,0.04438020077163851,0.18547784605032436,0
0.29403825507375037,0.46473829965457647,0.14187757841764614,0.8544090709441609,0
0.995995713854659,0.13226689402504044,0.9370592509953528,0.775612746696609,0
0.1740342465358884,0.9635829377548643,0.08515996475118515,0.40277213160037184,0
0.6584206091903412,0.36753812805067976,0.013025212227395389,0.12804654031010876,0
0.3043520320396996,0.7417384672340215,0.8057002677034474,0.5811209096263314,0
0.8057183543222477,0.12845869465778803,0.7145965170389152,0.9552696563634586,0
0.29835568740593266,0.9176906129761415,0.4222876174745527,0.015771513135701243,1
0.3507993298748785,0.26056747017548887,0.10657432807653644,0.2022840049144422,1
0.0001570079965421689,0.2974180070603555,0.9233019563160505,0.9713127974309125,0
0.7534183691666163,0.8685513405067656,0.22478796042386118,0.99133774689052,1
0.20156831891071536,0.787395244824133,0.4282885961471158,0.7282011618726414,0
0.0008993735632771838,0.15756108715945494,0.8374371197296328,0.16912108436861018,0
0.14948386527623225,0.8681018209853196,0.8121754746731359,0.391661394585367,1
0.4476057132429574,0.6271536617773139,0.19944381139449752,0.8115962696460831,1
0.333853554656122,0.7379641076892748,0.41466001527891205,0.93118652427484,1
0.7746333917827789,0.10702013619663053,0.6460560623435547,0.06818310764801294,0
0.5961740469003447,0.7138311528987215,0.8250878096617349,0.8640160861866419,0
0.576952022889826,0.21030065235114914,0.3711801623857668,0.4343237648115462,1
0.6040025791409755,0.7507702015884963,0.7910788595154751,0.20756828164701713,0
0.7776017836530003,0.4299160689337975,0.4802181171500638,0.8157177234621902,1
0.24821887617096194,0.507827235051654,0.548624298622192,0.008350967621241767,0
0.8419640980100378,0.07381751804067771,0.625293565378687,0.8559076501592624,1
0.8314501092640126,0.13725017175364207,0.6554412615074928,0.3007012135660059,1
0.39725002543517496,0.21940106830736306,0.3190719075225047,0.5198276141681927,1
0.3784622477197368,0.1420102394661814,0.9220362107727584,0.009728754572673637,1
0.7969633795230582,0.37499457100517175,0.6999372800677577,0.3732308186072034,1
0.9967913568864596,0.18373436888684036,0.7075553106980322,0.9231871210794936,0
0.18327731754815324,0.07294467191817366,0.49297183844536197,0.20669643465617504,1
0.2416585338537861,0.3871561060379197,0.023582402790063517,0.6248328177486167,0
0.5510277647110721,0.6707336643967434,0.7555089424187397,0.6508943013706799,1
0.5254308437854827,0.713397126921325,0.7559134554889303,0.051456278604097516,0
0.5944708389412973,0.36820805336620444,0.25415600454943854,0.9778046025538796,0
0.3716657258633008,0.5486315806398895,0.30385184064251314,0.4633255558603653,0
0.8260463610404396,0.4553024487910612,0.46170332947792136,0.12943836382850038,1
0.01285513309098718,0.6922136160815445,0.22461742250895567,0.452108908076856,0
0.7661809062425008,0.7502778569299787,0.9246084352906339,0.005212798766588422,0
0.4615828441438322,0.3854933350827521,0.2893930742286783,0.9809047377729281,0
0.5324654227521021,0.6384464379774097,0.5455897513728623,0.3239582980099899,1
0.07402207761553303,0.73926408903425,0.22012517664805564,0.19144957362426684,1
0.8067142580118669,0.41886903483311677,0.8524469915260748,0.21406132170996317,1
0.025949751064387905,0.27644323612599,0.1346641448741781,0.3679501844270687,1
0.0703691488260777,0.7199796211219951,0.9956279162120059,0.08824320370525285,1
0.9081057778005709,0.7274092078045707,0.6827025631621227,0.7278757089471651,1
0.20273375454854592,0.5575608022985252,0.19979306490133086,0.012132841589441945,0
0.9221179600528095,0.7100690639784235,0.14383903944224086,0.7222107677728233,0
0.38037690616901776,0.9181936371536508,0.6091305673136118,0.9083258773630103,1
0.6290830270758433,0.15467719711561334,0.5382616376253524,0.4985726840187159,1
0.5874744555891154,0.6867549364029785,0.33698387404291763,0.3467946043870552,1
0.11925803202038088,0.027839048424025847,0.8775787509607782,0.5755398811805329,0
0.28777909507033794,0.2821863228846898,0.5067730923211072,0.05418677116425363,0
0.6230834361861852,0.5931055118122456,0.16506915762787167,0.9145382088153313,0
0.9910569968848665,0.4559920280127381,0.16127083063456615,0.05351080689947185,1
0.8954151157774033,0.23193433553369036,0.4866675012367918,0.546315652592551,1
0.3116800492982902,0.1506582781548783,0.1729207411860465,0.4110399128859621,0
0.7010398052605145,0.821402753604275,0.8562559653470637,0.5769133874362212,1
0.16033871853911263,0.9107849753644959,0.9371625271867343,0.6240270053662146,1
0.8847071162436413,0.9079294661363209,0.0407544876467244,0.3189755913118335,0
0.9256593330117087,0.806429118567162,0.9171722196383781,0.9131810484533555,1
0.5034501917676237,0.3393343007369378,0.4194513658439242,0.44135558964119215,1
0.12385012696608266,0.35723066167458006,0.5196831728293602,0.9432159006016743,0
0.29705106457623653,0.01812531431480524,0.17240041680259444,0.7335555629875983,0
0.3008827445198603,0.8160106791154478,0.09905216695922259,0.3188251830908504,1
0.30527682251001154,0.5256823249047826,0.7837464666393185,0.5295731533615956,0
0.773883372989853,0.7327282220792974,0.9579491859377043,0.9959275643148515,1
0.10007748049584231,0.5583895300464351,0.5761555049163282,0.037224965474370264,1
0.27220115326834793,0.19958405302783344,0.9602500384460025,0.4389215865552889,0
0.6580013707082221,0.7436569947801511,0.7187237609244572,0.7579481399599606,1
0.8449602003956247,0.8866771995325785,0.39221860196879743,0.7276652921637068,1
0.615081585379576,0.04481895289173221,0.3138352605258786,0.4331807870324754,1
0.8807040582632133,0.9521164267462221,0.9229968638160467,0.9399907716324837,1
0.18543255304475148,0.8587430287264779,0.006805406850686424,0.9435488324406719,0
0.4918215721082627,0.9332381172994735,0.5364689878227618,0.19091947112983942,0
0.4807412193448989,0.0789993129484311,0.20085105792290447,0.23824583257175658,1
0.8999919978834794,0.42725107895338876,0.2425340718409299,0.718272880097423,0
0.7325150814534008,0.330600479836867,0.08111919486290908,0.49486200846530837,0
0.19842505723715065,0.8669383499391099,0.5281611978909998,0.8092413004832215,0
0.861052089407813,0.9099642453870808,0.9554426182791642,0.8378211512281885,0
0.7353046186863381,0.28966760463597263,0.5572209443227916,0.29193267880740803,0
0.7439644992086384,0.584758010969629,0.8787656697285059,0.7941848911968961,0
0.1475985436692432,0.1638286668798311,0.9566537661632879,0.7733205542707651,0
0.3724704085449638,0.7662398415389213,0.36380609012914955,0.3115211361406116,0
0.6174029370347893,0.6705600754033618,0.3092201776755983,0.12478329138361466,0
0.7401199787945687,0.10560200736342507,0.8591030976381274,0.7254979114886478,0
0.4915148721230379,0.7375278838102161,0.474072860866398,0.4394241423005607,1
0.36234840425376746,0.05284254830551405,0.8428081700868498,0.8659689049054023,0
0.4861824313222606,0.49462020438552756,0.057113744968369295,0.6786943115367173,1
0.4341373346064189,0.09227712756093853,0.4094090213742372,0.5877292601570545,0
0.7119187943265,0.5190174613037338,0.24568928576072968,0.3489317335399168,0
0.195374506246473,0.5330874025548946,0.20673666106380062,0.7306267012659379,0
0.7441211004551989,0.7853017822100176,0.7299454210142742,0.3347523850553067,0
0.6494681567081932,0.4606187097216389,0.4812002480218379,0.6759099638859898,1
0.2007771008466236,0.9222610433093863,0.36960301093035797,0.3235016686706218,1
0.749855222389375,0.4108109417285476,0.7209795027616074,0.9203340494301917,0
0.2804573063686241,0.10512335995229327,0.99420005285185,0.7930758231885594,0
0.5656639221765617,0.07135698907318011,0.6102995273907996,0.5568200262227488,1
0.7911681607742481,0.9421402600550982,0.4182685281014884,0.9640902808581455,1
0.7592279555534797,0.16432216478859807,0.3843916063235975,0.6541626369583722,1
0.345485049147247,0.9356887713851395,0.07625634657226255,0.9028608453631172,1
0.8074881457112324,0.4499588873596071,0.09013431052872767,0.15336976397631275,1
0.54041724796673,0.5876605549458783,0.9047055333723688,8.651226492839559e-05,0
0.15778781102316897,0.007506120833746466,0.5684913619798154,0.9025477975977256,1
0.7285982781959446,0.03198727639750165,0.22168345215280816,0.629957099060172,0
0.7924727825922523,0.12205113098023901,0.10271045232266207,0.04058383667272758,1
0.45778680438150954,0.41949598893468765,0.40863237180322887,0.8974025781093421,0
0.6850745133434275,0.0623619818368194,0.17943171888104037,0.2792347412390299,1
0.39270170256845327,0.6479108432530132,0.5481843888749236,0.8849082720268163,0
0.6410188763908378,0.8459584542875885,0.561201995439488,0.025205543024866217,0
0.3605587376034126,0.32735782615303555,0.09846733968677901,0.5102784508902687,1
0.7884821336719485,0.8179906619568289,0.47782398501103385,0.9732957205344883,1
0.555530954363995,0.6807509144419371,0.4156253883473745,0.4826225436281376,0
0.356995644527904,0.32437304655473365,0.7557903398924553,0.2434722150521853,1
0.33333268181968967,0.5904606839860075,0.6075248451921081,0.4781865563036598,0
0.8523474893002453,0.7020442843730252,0.6247373300372967,0.44785658496148495,1
0.8687991816326027,0.8199211646368132,0.10799059968173408,0.8725468452245706,1
0.5708105311507817,0.2502277058910862,0.45595370033946714,0.667813317760707,1
0.8498240874932423,0.0272585936419244,0.10796538504436337,0.3670607592606362,0
0.7807226600310181,0.23957013749097744,0.292080909097736,0.99793872687463,1
0.9522663680194331,0.6593152850239786,0.7458353390334969,0.8498860372793595,1
0.844839798061749,0.016443903844540975,0.6738736053834721,0.7388783641456702,1
0.5302676088239924,0.38862882039768676,0.2730695205852207,0.7773040970298487,1
0.6586216037600401,0.40124522740351454,0.28865321591746274,0.5411376649898121,0
0.9736692133184554,0.9173478284953582,0.9461757387939406,0.3085668626217848,0
0.4629475410962971,0.19650750593243904,0.10273020101557306,0.5277510988556544,1
0.865280981158975,0.1265016702289643,0.6443434839945966,0.630957910084852,1
0.0803349011913096,0.7798245394615713,0.00831712203481616,0.18506083632808357,1
0.8937361494417371,0.6353465054804475,0.9081612000410568,0.16618715387289718,1
0.0708602979895202,0.452304130414909,0.52714409529573,0.5859318262341889,0
0.5696396138420087,0.3005493700768891,0.5104547899039492,0.6806952530271735,1
0.20338543046685031,0.4548143206211229,0.3178241184550207,0.17345417522747497,0
0.14976105772339277,0.02013346426236029,0.6056728609771039,0.8419079388517812,0
0.23928718918044434,0.8101350678290803,0.08747155719670108,0.003767110710376387,1
0.5643257826234491,0.668654737026972,0.2090088655928214,0.03209798100268424,0
0.618040559260651,0.6157613839234555,0.5576914873063288,0.40799520877627427,0
0.2256934605828439,0.5401539651389743,0.14857793845144274,0.0774230968771098,1
0.7191378496601605,0.2040981649679231,0.6541192583157877,0.7989544638907584,0
0.33623671518946585,0.7813577816211109,0.18783321972674905,0.9868950280748756,0
0.9371476565177355,0.08197419913049697,0.7071408465874307,0.4956505840043738,1
0.669891693162557,0.7104489892801826,0.7645616548472501,0.5618376741261129,0
0.5303892165983369,0.7959647415662341,0.641435862993011,0.8872851493046351,1
0.3022712517923408,0.8737988119224378,0.7998561583203722,0.3143336709524983,0
0.5058199717198245,0.2635829010358305,0.3729023802248106,0.1374962064626184,0
0.07882113793565071,0.1285403867103767,0.2788112738826706,0.49280906123248036,0
0.8795104738825651,0.18438104047232218,0.5087041849920895,0.20171365478641867,1
0.8398950688027703,0.22401081805542722,0.6285177671169976,0.10423078417944875,1
0.13946327699394945,0.1538075591690089,0.4574790587214792,0.020115030642181786,0
0.27490974644050303,0.8353476885967456,0.0007562938411564968,0.6206784605135567,0
0.9358115682073815,0.7453293913245699,0.10198509157587743,0.0052661035372140175,0
0.26598827412741777,0.22037019041773587,0.7877067269929181,0.43674794411479056,0
0.06186406017326518,0.3393511810926113,0.3261823716185043,0.1616053854452354,1
0.3605425593655909,0.5083927410443924,0.31930299142470975,0.6701112450246842,1
0.3927121804430752,0.7978385410339696,0.7736982012326783,0.13053185639221276,0
0.8840457020532536,0.4652281806457407,0.7111135951395237,0.6880782580469859,1
0.8455356087028647,0.031018661435804118,0.7472319183050741,0.08219426585464329,1
0.153549336512955,0.7719432139228637,0.4646962376069099,0.05318555611075837,1
0.7843683076125022,0.7005856806990763,0.5073199447886793,0.7798350219250408,1
0.9087866453446135,0.48029134958102926,0.028261953297410214,0.8292278808060976,0
0.8258250584536646,0.4942632454503162,0.3771834786754128,0.9607901629221849,0
0.9908104324883277,0.44367777510858863,0.36419172051101223,0.8303297122171118,0
0.9319882585105133,0.5969757202278431,0.16993598585534997,0.3613163525246361,1
0.030759943133629508,0.25826046725827767,0.9094604917090534,0.44306544392913394,1
0.24251863304957544,0.3911374070552386,0.5655798125967455,0.8232366473802839,1
0.2063560005844728,0.9770677354376108,0.22318022477725608,0.14171430795177498,1
0.6802249842018901,0.5187489384794237,0.7420723725460285,0.3370668338041036,0
0.7694544216072613,0.2631200167454799,0.6297308357447423,0.8193980406622607,1
0.10057273397909328,0.4295992363129425,0.6030440336598861,0.7754722835763382,0
0.4439371045098055,0.5343717124720017,0.5957704047755606,0.6110104296868633,1
0.09372391610395137,0.9375562389852544,0.2984371742922114,0.24787485095721884,1
0.561792894582063,0.5724199856409223,0.08760304439270516,0.2554435706113338,1
0.06098582035957256,0.6998168233873009,0.05639772575996305,0.041397432099458786,0
0.40754009991967277,0.9953898286101268,0.8214618958641473,0.055632813529424174,1
0.3659321570223891,0.4773940169555564,0.8857966079070885,0.8227264687770542,1
0.6458150584875728,0.41158410559831105,0.16367347058394166,0.13364304095086132,0
0.7337596601889088,0.24790311599913528,0.7377615971083568,0.2765437962903392,1
0.10795224970852069,0.9259748370484576,0.783161731696863,0.5097681878701895,1
0.29727864203920595,0.6095628400053806,0.995055190838039,0.8881756837905062,1
0.1816783105818106,0.7398700409619984,0.7096652203823233,0.1627698597976701,1
0.5139590343643002,0.7257902421245088,0.1207720623087073,0.8389117440302369,0
0.30517036153363497,0.10054328463985385,0.8764904782845591,0.43428067865307174,1
0.21838795313070336,0.4799058898009304,0.7664368017576465,0.15914274871516898,0
0.8572236816707927,0.2758356709572479,0.9522440981130573,0.46769813359189494,1
0.5862371244831706,0.40775683457700773,0.5180851289768368,0.7553875757204908,0
0.7826641974624374,0.14004776312030032,0.520691308038998,0.11179332276121201,0
0.16405656032200444,0.5479172211601185,0.2856595328820444,0.5532536063128193,1
0.23989766658870781,0.9211466357508897,0.49916499839538975,0.8100665887171438,0
0.42730109416869255,0.9214104064893609,0.5573384088239883,0.7762892549491139,0
0.019012653741117713,0.5977045257839255,0.5527130732721365,0.8241577694219181,1
0.6309447138937394,0.6054204495196119,0.8682041289241853,0.4958286115353019,0
0.39856653947569776,0.2196787363927919,0.03145271567719643,0.32885897960667965,0
0.3686268113982325,0.3524640652482709,0.3434364597969273,0.4320737444926249,1
0.7025786446141816,0.28481758981650973,0.17864380828346627,0.4323035716459779,1
0.2155623255298348,0.6000182677333528,0.7198690551549288,0.703200141179702,0
0.10348471365240053,0.8641941372268441,0.7222775117379804,0.9847750988107269,1
0.39889190610104364,0.7618034518204884,0.9776578154808455,0.12782765450002598,1
0.8318462785597553,0.34890845415348737,0.5302236327532236,0.904219432623617,1
0.17821635512331524,0.37346248845767605,0.033455106972028914,0.4046779578546994,1
0.26906580312112316,0.10199925446304237,0.904215823696418,0.19158117856454504,1
0.39824846047351026,0.725156971069032,0.4687710234389736,0.201299628915255,0
0.9869565960847364,0.38305537835893777,0.1678696356315067,0.8827565559173828,0
0.5157540068295536,0.4193333315019512,0.3379348332114478,0.22236182431187135,0
0.32268914869089027,0.4792661201082232,0.7935703784288065,0.07912950535052754,0
0.002302072929694976,0.562291513533274,0.5437408811752614,0.3036698069942668,0
0.704587416569968,0.6246916821708032,0.40230799898441394,0.8789702260440032,1
0.9337457224014674,0.9979672783609832,0.29302463627498776,0.32245151493827395,0
0.6449499720326821,0.834593601534047,0.2904842165120579,0.4746947494162601,1
0.691668097674925,0.6441609482889529,0.9750970214235171,0.8727796510083518,0
0.4203795059928954,0.02050208192417302,0.555247769097219,0.5302383983886616,1
0.021189503810751353,0.9052082522497252,0.32006187951104204,0.04637966344903788,1
0.2442769654042911,0.17513858749972067,0.055097684871348585,0.33429524722671056,1
0.6799311242182671,0.4087985844528774,0.4194654382815013,0.776272212017726,0
0.2937524200812651,0.2313441811010687,0.42105859482396146,0.2041559929095771,0
0.04306173108301237,0.2509823984200479,0.2598004200947165,0.17458120173142078,1
0.44232272326721633,0.47625588911562533,0.6741245535004323,0.37120029675517463,1
0.22066303796217102,0.22677042664593972,0.09140124735453503,0.4663758103719613,1
0.6278828818900943,0.8499339176618919,0.3791467041148342,0.5424240396785837,1
0.31154920358819527,0.44896711260112243,0.9140386318755745,0.9519090814229828,1
0.4727245951179453,0.40035855888941974,0.3219288906414387,0.5282084525824577,0
0.6699029575936112,0.7641709241024498,0.4935610929445875,0.3528853596757644,0
0.7359172424725394,0.3853224851136,0.05866259697424203,0.35112718535334075,1
0.8995472606821058,0.28249387168203544,0.5412905794286526,0.11870053341363684,1
0.3080317903480071,0.8786556429051602,0.3485538149757903,0.22099583532737543,1
0.24863669484856254,0.030879833824034364,0.4341094824059051,0.47721480979212405,1
0.5526874560204159,0.7343497172523423,0.8455499082446589,0.981730664153553,0
0.07777568480099051,0.08292435250770047,0.2993227444362846,0.6705500627815596,1
0.6588389621773849,0.1634668308535625,0.628078508775548,0.9765093406829795,0
0.07781415737313879,0.18973453714736987,0.7730727991392755,0.044030037460799476,1
0.40884212122632657,0.019912073999890922,0.35153919815039847,0.3906005891257053,0
0.08162599535167159,0.4410811674760243,0.9228797368830497,0.7158328760399114,0
0.25395225256306064,0.8996863577856112,0.26643921709602225,0.632662707042379,0
0.14315187297752063,0.8628461967857691,0.4547163514896052,0.4742077737676492,1
0.24806319745108507,0.9544636114376563,0.1286297089707652,0.17046655420075674,0
0.61188539276161,0.492368209217391,0.7348346472774241,0.6431745161730833,0
0.357230627100269,0.9351435457293362,0.7835841877079947,0.7129518111124822,1
0.8448287130122969,0.7767727288107562,0.5431327488402687,0.4497658478326867,0
0.39329754779721127,0.8289208592206176,0.2405078736959727,0.5091729084459896,0
0.2997721961054435,0.8011698723922701,0.5862262584278632,0.9913125808274422,1
0.4451801633619832,0.9933359406775879,0.3657482760371791,0.21034677604740792,1
0.4779008674864934,0.32053129270852,0.9366219975488106,0.7204062406401691,1
0.3093262708189429,0.7923498605607283,0.5557258285506994,0.17434533781195094,0
0.27536891691808785,0.8525200498525648,0.48575380872016505,0.40237239399979474,1
0.03419754650786777,0.48574377861921225,0.9381073125903533,0.06116885192991284,1
0.41463262230896225,0.050042320240629046,0.05531736602613724,0.46900536442195273,0
0.8189689201448187,0.7476657285787219,0.18040249773557315,0.3284610485268147,0
0.7390230039102279,0.31093850257186395,0.16027581146025482,0.25749295808220307,1
0.6245492058636409,0.6771455154094188,0.8652891959031133,0.22582878209183288,0
0.13145022309221366,0.7156050387418081,0.6152455236738056,0.4583799350022252,1
0.18779333607153303,0.7120591194294166,0.42037794862863787,0.40243430389235013,1
